task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
332	df/85a87c	482545	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M20MP)	CACHED	0	2025-06-12 11:28:31.519	4.6s	3s	485.9%	502 MB	28.5 GB	1.6 GB	1.6 GB
331	4b/d51af8	482596	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M20MP)	CACHED	0	2025-06-12 11:28:31.701	11.6s	10s	225.1%	1.4 GB	6.5 GB	305.5 MB	6.5 MB
333	8d/fd1168	493836	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M20MP)	CACHED	0	2025-06-12 11:29:15.730	4.6s	3s	397.4%	520 MB	28.5 GB	1.5 GB	1.5 GB
334	cf/dc0cf1	478514	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M21MK)	CACHED	0	2025-06-12 11:28:16.881	872ms	16ms	73.4%	2.9 MB	3.9 MB	131.5 KB	909 B
335	14/f187a5	485856	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M21MK)	CACHED	0	2025-06-12 11:28:41.810	4.9s	3s	473.9%	504.2 MB	28.5 GB	1.6 GB	1.5 GB
336	20/c68236	486360	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M21MK)	CACHED	0	2025-06-12 11:28:43.340	12s	10s	206.3%	1.3 GB	6.5 GB	290.3 MB	6.5 MB
337	85/a12973	494201	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M21MK)	CACHED	0	2025-06-12 11:29:16.981	4.5s	3s	395.1%	506.2 MB	28.5 GB	1.5 GB	1.5 GB
338	f9/e913be	480263	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M21MP)	CACHED	0	2025-06-12 11:28:22.525	909ms	18ms	69.0%	2.9 MB	3.9 MB	131.5 KB	909 B
340	ae/b88789	489220	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M21MP)	CACHED	0	2025-06-12 11:28:55.318	4.4s	3s	489.0%	501.2 MB	28.5 GB	1.5 GB	1.4 GB
339	e7/8fadaa	488482	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M21MP)	CACHED	0	2025-06-12 11:28:51.518	10.7s	8s	221.0%	1.2 GB	6.6 GB	275.2 MB	6.5 MB
341	47/62d9c2	495465	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M21MP)	CACHED	0	2025-06-12 11:29:20.336	4.2s	3s	397.9%	508.4 MB	28.5 GB	1.4 GB	1.4 GB
342	5c/140c25	481603	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M22MK)	CACHED	0	2025-06-12 11:28:28.962	882ms	17ms	110.0%	3 MB	3.9 MB	131.5 KB	910 B
344	c4/5fda67	490342	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M22MK)	CACHED	0	2025-06-12 11:28:59.708	11.8s	10s	221.9%	1.4 GB	6.6 GB	282.2 MB	6.3 MB
343	7e/958836	490922	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M22MK)	CACHED	0	2025-06-12 11:29:02.187	4.9s	3s	540.0%	502.3 MB	28.5 GB	1.5 GB	1.4 GB
345	6a/3e57a9	496015	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M22MK)	CACHED	0	2025-06-12 11:29:21.518	4.5s	3s	410.6%	506.1 MB	28.5 GB	1.4 GB	1.4 GB
346	40/2c6731	483264	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M22MP)	CACHED	0	2025-06-12 11:28:32.706	1.1s	17ms	138.6%	2.8 MB	3.9 MB	131.5 KB	910 B
347	73/c454d6	492047	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M22MP)	CACHED	0	2025-06-12 11:29:07.096	9.9s	7s	220.8%	1.3 GB	6.6 GB	209.1 MB	6.1 MB
348	e9/1cb38b	492819	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M22MP)	CACHED	0	2025-06-12 11:29:11.469	4.3s	2s	469.4%	489.3 MB	28.5 GB	1 GB	995.4 MB
349	17/22a7ac	497270	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M22MP)	CACHED	0	2025-06-12 11:29:24.559	3.8s	2s	355.2%	499.2 MB	28.5 GB	904.9 MB	892 MB
350	25/6ba4da	498200	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M23MK)	CACHED	0	2025-06-12 11:29:39.156	1.6s	17ms	133.7%	2.9 MB	3.9 MB	131.5 KB	910 B
351	89/aa0ac4	498736	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M23MK)	CACHED	0	2025-06-12 11:29:40.743	3s	2s	399.8%	495.3 MB	28.5 GB	640 MB	614.1 MB
352	91/f14c09	498737	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M23MK)	CACHED	0	2025-06-12 11:29:40.748	7.2s	5s	220.2%	873.1 MB	6.5 GB	126.6 MB	6.4 MB
353	52/16b9df	502177	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M23MK)	CACHED	0	2025-06-12 11:29:47.993	3.3s	2s	306.9%	328 MB	17.8 GB	593.3 MB	585.2 MB
354	80/12c512	499479	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M23MP)	CACHED	0	2025-06-12 11:29:42.079	965ms	18ms	98.1%	2.9 MB	3.9 MB	131.5 KB	909 B
355	d2/d6bb06	501590	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M23MP)	CACHED	0	2025-06-12 11:29:46.944	7.5s	6s	238.5%	1.1 GB	6.5 GB	149 MB	6.6 MB
356	bf/2ae907	500412	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M23MP)	CACHED	0	2025-06-12 11:29:43.749	3.2s	2s	397.7%	503.7 MB	28.5 GB	773.6 MB	745.5 MB
357	1a/6dbe99	503138	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M23MP)	CACHED	0	2025-06-12 11:29:51.263	3.5s	2s	329.3%	511.1 MB	28.5 GB	723.7 MB	715.4 MB
358	3c/deab13	500958	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M24MK)	CACHED	0	2025-06-12 11:29:45.757	1.4s	17ms	73.5%	2.9 MB	3.9 MB	131.5 KB	909 B
359	29/b5f619	504092	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M24MK)	CACHED	0	2025-06-12 11:29:54.487	4s	3s	464.2%	492 MB	28.5 GB	932.1 MB	896.6 MB
360	9f/c8c00f	504166	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M24MK)	CACHED	0	2025-06-12 11:29:54.726	8.6s	7s	237.0%	1.1 GB	6.4 GB	179.1 MB	6.3 MB
361	da/221ea0	505387	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M24MK)	CACHED	0	2025-06-12 11:29:58.505	3.5s	2s	360.1%	514.8 MB	28.5 GB	857 MB	848.8 MB
362	a5/cbf244	506375	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M24MP)	CACHED	0	2025-06-12 11:31:04.840	905ms	19ms	126.7%	2.8 MB	3.9 MB	131.5 KB	910 B
364	d4/7baf00	506816	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M24MP)	CACHED	0	2025-06-12 11:31:05.769	7.2s	5s	223.9%	969.3 MB	6.5 GB	137 MB	6.4 MB
363	65/2c0b4d	506815	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M24MP)	CACHED	0	2025-06-12 11:31:05.764	3s	2s	379.4%	526.4 MB	28.5 GB	691.6 MB	665.2 MB
365	12/4f5479	508049	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M24MP)	CACHED	0	2025-06-12 11:31:08.793	2.9s	2s	301.8%	504.4 MB	28.5 GB	644.3 MB	635.8 MB
366	dd/e58844	507985	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M25MK)	CACHED	0	2025-06-12 11:31:08.613	1s	17ms	104.1%	2.8 MB	3.9 MB	131.5 KB	910 B
368	03/1f80bd	509843	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M25MK)	CACHED	0	2025-06-12 11:31:12.960	3.5s	3s	428.1%	501.8 MB	28.5 GB	989.8 MB	959.2 MB
367	09/585cee	509367	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M25MK)	CACHED	0	2025-06-12 11:31:11.738	8.2s	6s	238.6%	1.2 GB	6.3 GB	184 MB	6.6 MB
369	25/e2f655	515025	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M25MK)	CACHED	0	2025-06-12 11:31:23.916	3.2s	2s	351.4%	512.4 MB	28.5 GB	935.1 MB	927.1 MB
370	b7/701e7a	510314	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M25MP)	CACHED	0	2025-06-12 11:31:13.797	992ms	16ms	98.7%	2.9 MB	3.9 MB	131.5 KB	909 B
371	e5/5ae76c	511374	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M25MP)	CACHED	0	2025-06-12 11:31:16.416	10.2s	9s	218.7%	1.3 GB	6.5 GB	252.8 MB	6.4 MB
372	4a/b0a05e	513414	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M25MP)	CACHED	0	2025-06-12 11:31:19.929	4s	3s	479.1%	491.6 MB	28.5 GB	1.3 GB	1.3 GB
373	c9/da3c36	519763	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M25MP)	CACHED	0	2025-06-12 11:31:38.261	3.8s	2s	367.2%	503.7 MB	28.5 GB	1.2 GB	1.2 GB
374	e4/c412e6	512792	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M26MK)	CACHED	0	2025-06-12 11:31:18.423	898ms	17ms	106.4%	2.9 MB	3.9 MB	131.5 KB	910 B
375	b7/ef8d36	516609	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M26MK)	CACHED	0	2025-06-12 11:31:27.091	8.2s	7s	219.1%	1.2 GB	6.5 GB	188 MB	6.5 MB
376	1e/018a96	516177	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M26MK)	CACHED	0	2025-06-12 11:31:26.599	3.5s	2s	461.6%	498.6 MB	28.5 GB	1 GB	1007.5 MB
377	ad/988cc0	522335	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M26MK)	CACHED	0	2025-06-12 11:31:42.690	3.4s	2s	358.1%	507.5 MB	28.5 GB	982.1 MB	974 MB
378	b9/3920c0	513992	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M26MP)	CACHED	0	2025-06-12 11:31:21.937	928ms	17ms	71.4%	3 MB	3.9 MB	131.5 KB	909 B
380	2e/52b61e	517565	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M26MP)	CACHED	0	2025-06-12 11:31:30.096	8.2s	6s	221.4%	1.2 GB	6.6 GB	181.1 MB	6.5 MB
379	2b/279522	518942	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M26MP)	CACHED	0	2025-06-12 11:31:35.323	3.5s	2s	454.8%	494.6 MB	28.5 GB	972.7 MB	941.6 MB
381	40/1c806a	525895	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M26MP)	CACHED	0	2025-06-12 11:31:52.304	3.2s	2s	339.2%	510.2 MB	28.5 GB	916.4 MB	908.2 MB
382	fa/4a302a	515585	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M27MK)	CACHED	0	2025-06-12 11:31:25.922	939ms	17ms	109.7%	2.9 MB	3.9 MB	131.5 KB	910 B
383	f7/bc2750	520456	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M27MK)	CACHED	0	2025-06-12 11:31:38.795	3.9s	3s	453.5%	503.9 MB	28.5 GB	1.2 GB	1.1 GB
384	83/1261ee	521806	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M27MK)	CACHED	0	2025-06-12 11:31:42.053	10.2s	9s	199.9%	1.3 GB	6.7 GB	222.3 MB	6.6 MB
385	88/d9fdb8	529743	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M27MK)	CACHED	0	2025-06-12 11:32:04.675	3.7s	3s	370.3%	509.2 MB	28.5 GB	1.1 GB	1.1 GB
386	9e/d9804d	518378	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M27MP)	CACHED	0	2025-06-12 11:31:34.104	921ms	18ms	102.8%	2.8 MB	3.9 MB	131.5 KB	910 B
388	50/bff8de	525551	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M27MP)	CACHED	0	2025-06-12 11:31:51.158	12.2s	11s	222.6%	1.2 GB	6.3 GB	361.6 MB	6.4 MB
387	eb/e4f65b	523651	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M27MP)	CACHED	0	2025-06-12 11:31:46.111	5s	3s	509.5%	509.3 MB	28.5 GB	1.9 GB	1.9 GB
389	04/8df7c7	535982	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M27MP)	CACHED	0	2025-06-12 11:32:21.833	4.6s	4s	403.2%	520.9 MB	28.5 GB	1.8 GB	1.8 GB
390	08/2ae114	519764	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M28MK)	CACHED	0	2025-06-12 11:31:38.267	1s	17ms	74.3%	2.9 MB	3.9 MB	131.5 KB	909 B
391	1b/5932fa	527273	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M28MK)	CACHED	0	2025-06-12 11:31:55.524	9.1s	7s	217.6%	1.3 GB	6.7 GB	217.8 MB	6.6 MB
392	0e/d04b8e	528880	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M28MK)	CACHED	0	2025-06-12 11:32:03.353	3.7s	2s	468.8%	495.2 MB	28.5 GB	1.2 GB	1.1 GB
393	9c/6c062d	543159	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M28MK)	CACHED	0	2025-06-12 11:32:44.467	4s	3s	364.6%	501.8 MB	28.5 GB	1.1 GB	1.1 GB
394	c7/ea28a2	522743	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M28MP)	CACHED	0	2025-06-12 11:31:43.698	905ms	19ms	131.6%	2.9 MB	3.9 MB	131.5 KB	910 B
396	77/975d40	531548	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M28MP)	CACHED	0	2025-06-12 11:32:08.368	4.3s	3s	482.7%	503.7 MB	28.5 GB	1.5 GB	1.5 GB
395	6d/0d441a	530750	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M28MP)	CACHED	0	2025-06-12 11:32:07.061	11.2s	9s	197.3%	1.3 GB	6.6 GB	276.8 MB	6.5 MB
397	1c/2e7cb7	545375	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M28MP)	CACHED	0	2025-06-12 11:32:50.550	4.4s	2s	391.0%	514.8 MB	28.5 GB	1.4 GB	1.4 GB
398	19/a08bca	524487	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M29MK)	CACHED	0	2025-06-12 11:31:49.118	956ms	18ms	67.5%	2.9 MB	3.9 MB	131.5 KB	909 B
399	bc/c3e9c6	534421	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M29MK)	CACHED	0	2025-06-12 11:32:18.249	4s	3s	486.4%	494.6 MB	28.5 GB	1.4 GB	1.3 GB
400	d4/9314d0	532920	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M29MK)	CACHED	0	2025-06-12 11:32:12.641	9.2s	7s	228.1%	1.1 GB	6.3 GB	247.5 MB	6.6 MB
401	28/d34d33	550117	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M29MK)	CACHED	0	2025-06-12 11:33:10.572	4.3s	2s	400.3%	506.1 MB	28.5 GB	1.3 GB	1.3 GB
402	4b/d35c5f	526562	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M29MP)	CACHED	0	2025-06-12 11:31:54.311	875ms	18ms	109.1%	2.8 MB	3.9 MB	131.5 KB	910 B
404	60/cfa2d7	537903	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M29MP)	CACHED	0	2025-06-12 11:32:26.395	4.1s	3s	495.4%	494.5 MB	28.5 GB	1.4 GB	1.3 GB
403	44/7a6014	536304	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M29MP)	CACHED	0	2025-06-12 11:32:22.290	10.1s	9s	221.2%	1.3 GB	6.6 GB	264.5 MB	6.3 MB
405	75/b01e68	552517	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M29MP)	CACHED	0	2025-06-12 11:33:20.063	4.1s	3s	401.4%	504 MB	28.5 GB	1.3 GB	1.2 GB
406	32/2767d5	527957	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M2MK)	CACHED	0	2025-06-12 11:31:58.539	883ms	17ms	111.0%	2.9 MB	3.9 MB	131.5 KB	910 B
407	6c/d328aa	539031	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M2MK)	CACHED	0	2025-06-12 11:32:30.525	3.8s	3s	487.6%	493.4 MB	28.5 GB	1.1 GB	1.1 GB
408	ed/1a6fca	540017	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M2MK)	CACHED	0	2025-06-12 11:32:32.437	9.2s	7s	221.8%	1.3 GB	6.5 GB	217.2 MB	6.5 MB
409	0d/ad9e58	555310	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M2MK)	CACHED	0	2025-06-12 11:33:30.233	3.9s	2s	372.3%	504.7 MB	28.5 GB	1 GB	1 GB
410	d0/e77f7a	529370	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M2MP)	CACHED	0	2025-06-12 11:32:04.360	909ms	18ms	103.5%	3 MB	3.9 MB	131.5 KB	910 B
412	91/a08b03	542343	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M2MP)	CACHED	0	2025-06-12 11:32:41.659	4.5s	3s	480.1%	487.8 MB	28.5 GB	1.3 GB	1.2 GB
411	e7/7c426b	540779	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M2MP)	CACHED	0	2025-06-12 11:32:34.295	10.2s	9s	224.8%	1.3 GB	6.6 GB	259.2 MB	6.2 MB
413	35/b02f19	558098	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M2MP)	CACHED	0	2025-06-12 11:33:41.775	3.9s	3s	380.1%	523.1 MB	28.5 GB	1.2 GB	1.2 GB
414	4e/52b274	531152	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M30MK)	CACHED	0	2025-06-12 11:32:08.068	937ms	16ms	142.2%	2.8 MB	3.9 MB	131.5 KB	910 B
416	7c/4429ea	543817	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M30MK)	CACHED	0	2025-06-12 11:32:46.206	4.3s	3s	464.2%	505.5 MB	28.5 GB	1.2 GB	1.2 GB
415	05/fcecd3	544594	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M30MK)	CACHED	0	2025-06-12 11:32:48.520	9.9s	8s	215.4%	1.1 GB	6.5 GB	227.4 MB	6.5 MB
417	ec/80dac3	559553	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M30MK)	CACHED	0	2025-06-12 11:33:45.637	3.7s	3s	363.2%	513.4 MB	28.5 GB	1.1 GB	1.1 GB
418	8d/1a4fbe	533278	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M30MP)	CACHED	0	2025-06-12 11:32:13.648	1s	16ms	113.6%	2.8 MB	3.9 MB	131.5 KB	910 B
419	09/67a916	546614	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M30MP)	CACHED	0	2025-06-12 11:32:54.955	11.7s	9s	206.3%	1.4 GB	6.5 GB	271.5 MB	6.5 MB
420	b0/228a48	547327	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M30MP)	CACHED	0	2025-06-12 11:32:58.394	4.5s	3s	474.3%	506 MB	28.5 GB	1.4 GB	1.4 GB
421	12/f0a808	559619	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M30MP)	CACHED	0	2025-06-12 11:33:45.862	4.3s	2s	384.4%	502.7 MB	28.5 GB	1.3 GB	1.3 GB
422	86/b349eb	534423	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M31MK)	CACHED	0	2025-06-12 11:32:18.255	961ms	25ms	110.7%	2.9 MB	3.9 MB	131.5 KB	910 B
423	bc/1316bc	548450	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M31MK)	CACHED	0	2025-06-12 11:33:02.912	9.6s	8s	220.2%	1.2 GB	6.5 GB	226.6 MB	6.5 MB
424	2e/e89acf	549161	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M31MK)	CACHED	0	2025-06-12 11:33:06.647	3.9s	3s	467.5%	496.5 MB	28.5 GB	1.2 GB	1.2 GB
425	1b/32281f	561518	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M31MK)	CACHED	0	2025-06-12 11:33:49.317	3.8s	3s	371.8%	516.4 MB	28.5 GB	1.2 GB	1.2 GB
426	0b/14ff4f	537340	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M31MP)	CACHED	0	2025-06-12 11:32:25.298	918ms	17ms	142.6%	2.9 MB	3.9 MB	131.5 KB	910 B
427	78/775027	551351	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M31MP)	CACHED	0	2025-06-12 11:33:14.888	5.2s	3s	496.3%	501.2 MB	28.5 GB	1.7 GB	1.6 GB
428	cb/68f5c8	550652	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M31MP)	CACHED	0	2025-06-12 11:33:12.529	12.9s	11s	206.2%	1.4 GB	6.6 GB	312.9 MB	6.4 MB
429	ae/a70950	562067	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M31MP)	CACHED	0	2025-06-12 11:33:50.146	4.5s	3s	404.5%	521.2 MB	28.5 GB	1.5 GB	1.5 GB
430	95/d3c034	539489	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M32MK)	CACHED	0	2025-06-12 11:32:31.531	913ms	17ms	105.8%	2.8 MB	3.9 MB	131.5 KB	910 B
431	2e/5376cb	553676	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M32MK)	CACHED	0	2025-06-12 11:33:24.179	12.8s	10s	209.3%	1.4 GB	6.7 GB	303 MB	6.4 MB
432	fd/50d811	554072	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M32MK)	CACHED	0	2025-06-12 11:33:25.464	4.8s	4s	485.0%	506.9 MB	28.5 GB	1.6 GB	1.6 GB
433	4b/035ec0	563182	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M32MK)	CACHED	0	2025-06-12 11:33:53.172	4.7s	3s	400.4%	522.1 MB	28.5 GB	1.5 GB	1.5 GB
434	57/4a35cf	541473	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M32MP)	CACHED	0	2025-06-12 11:32:37.303	1.4s	19ms	132.0%	3 MB	3.9 MB	131.5 KB	910 B
436	0c/a91ea6	556292	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M32MP)	CACHED	0	2025-06-12 11:33:34.117	11.7s	9s	214.7%	1.4 GB	6.7 GB	284.6 MB	6.1 MB
435	6f/360024	556921	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M32MP)	CACHED	0	2025-06-12 11:33:36.941	4.8s	3s	481.0%	498.5 MB	28.5 GB	1.4 GB	1.4 GB
437	28/f40fa7	563765	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M32MP)	CACHED	0	2025-06-12 11:33:54.697	4.2s	2s	387.3%	501.4 MB	28.5 GB	1.3 GB	1.3 GB
438	34/ac9d6c	558649	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M33MK)	CACHED	0	2025-06-12 11:33:43.782	977ms	17ms	135.1%	2.8 MB	3.9 MB	131.5 KB	910 B
440	de/856d1f	565535	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M33MK)	CACHED	0	2025-06-12 11:33:58.943	7.7s	5s	217.6%	1.1 GB	6.5 GB	127.3 MB	6.5 MB
439	7a/269255	564985	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M33MK)	CACHED	0	2025-06-12 11:33:57.871	3.4s	2s	387.5%	506.8 MB	28.5 GB	660.2 MB	637.2 MB
